Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Afghanistan,Child mortality rate (aged 1-4 years),Female,2000,43.0660156827011,,Deaths per 1000 children aged 1,Normal value,,38.9176162644383,47.7717749945903,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2001,41.2353549315396,,Deaths per 1000 children aged 1,Normal value,,37.2506357855232,45.7666238575364,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2002,39.4264220934169,,Deaths per 1000 children aged 1,Normal value,,35.5967032802989,43.8230206683736,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2003,37.567012231755,,Deaths per 1000 children aged 1,Normal value,,33.9165187129083,41.7300153366587,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2004,35.7164147294257,,Deaths per 1000 children aged 1,Normal value,,32.2139386090392,39.6772604318272,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2005,33.87062225442,,Deaths per 1000 children aged 1,Normal value,,30.5475696049613,37.5839202159106,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2006,32.0490014580328,,Deaths per 1000 children aged 1,Normal value,,28.8709551932778,35.6500582041006,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2007,30.2552487166428,,Deaths per 1000 children aged 1,Normal value,,27.1875763411126,33.7090178518897,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2008,28.5346761320175,,Deaths per 1000 children aged 1,Normal value,,25.5019265246269,31.8989459815776,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2009,26.8264822153924,,Deaths per 1000 children aged 1,Normal value,,23.861544527045,30.2306850509839,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2010,25.182880366115,,Deaths per 1000 children aged 1,Normal value,,22.1854570935835,28.6013290315859,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2011,23.6376188587595,,Deaths per 1000 children aged 1,Normal value,,20.5355998319106,27.1498050856221,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2012,22.1010762333929,,Deaths per 1000 children aged 1,Normal value,,18.9066946122405,25.6959237862356,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2013,20.6891055951799,,Deaths per 1000 children aged 1,Normal value,,17.3297054015096,24.4089326708413,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2014,19.3045178163775,,Deaths per 1000 children aged 1,Normal value,,15.8035029022384,23.202616938956,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2015,18.0469943034539,,Deaths per 1000 children aged 1,Normal value,,14.4050497838412,22.1537648660514,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2016,16.9141727799428,,Deaths per 1000 children aged 1,Normal value,,13.1308442377274,21.221643665382,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2017,15.8812720722902,,Deaths per 1000 children aged 1,Normal value,,11.977275916082,20.3601724793279,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2018,14.9300215566036,,Deaths per 1000 children aged 1,Normal value,,10.9324591365293,19.8126804842218,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Female,2019,14.0650232726173,,Deaths per 1000 children aged 1,Normal value,,9.92917981555262,19.4142845637841,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1970,51332,,Number of deaths,Normal value,,45202,58867,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1971,51578,,Number of deaths,Normal value,,45408,59159,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1972,51818,,Number of deaths,Normal value,,45653,59459,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1973,51936,,Number of deaths,Normal value,,45816,59584,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1974,51942,,Number of deaths,Normal value,,45928,59594,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1975,51768,,Number of deaths,Normal value,,45789,59244,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1976,51429,,Number of deaths,Normal value,,45564,58713,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1977,50772,,Number of deaths,Normal value,,45068,57835,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1978,49851,,Number of deaths,Normal value,,44325,56671,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1979,48723,,Number of deaths,Normal value,,43414,55275,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1980,47329,,Number of deaths,Normal value,,42311,53635,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1981,45691,,Number of deaths,Normal value,,40946,51691,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1982,43827,,Number of deaths,Normal value,,39466,49642,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1983,41956,,Number of deaths,Normal value,,37914,47361,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1984,40147,,Number of deaths,Normal value,,36380,45159,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1985,38458,,Number of deaths,Normal value,,34924,42974,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1986,37023,,Number of deaths,Normal value,,33720,41139,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1987,35941,,Number of deaths,Normal value,,32790,39738,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1988,35215,,Number of deaths,Normal value,,32218,38720,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1989,34839,,Number of deaths,Normal value,,31972,38170,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1990,34855,,Number of deaths,Normal value,,32131,37983,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1991,35259,,Number of deaths,Normal value,,32577,38270,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1992,35941,,Number of deaths,Normal value,,33258,38875,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1993,36751,,Number of deaths,Normal value,,34093,39655,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1994,37666,,Number of deaths,Normal value,,34969,40593,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1995,38597,,Number of deaths,Normal value,,35828,41511,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1996,39374,,Number of deaths,Normal value,,36592,42240,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1997,40041,,Number of deaths,Normal value,,37257,42980,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1998,40545,,Number of deaths,Normal value,,37805,43538,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,1999,40871,,Number of deaths,Normal value,,38113,43872,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2000,40977,,Number of deaths,Normal value,,38253,44018,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2001,40889,,Number of deaths,Normal value,,38195,43908,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2002,40606,,Number of deaths,Normal value,,37966,43688,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2003,40147,,Number of deaths,Normal value,,37557,43180,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2004,39579,,Number of deaths,Normal value,,37020,42517,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2005,38913,,Number of deaths,Normal value,,36376,41760,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2006,38073,,Number of deaths,Normal value,,35577,40936,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2007,37152,,Number of deaths,Normal value,,34708,39961,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2008,36108,,Number of deaths,Normal value,,33653,38933,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2009,35027,,Number of deaths,Normal value,,32537,37871,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2010,33902,,Number of deaths,Normal value,,31360,36771,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2011,32720,,Number of deaths,Normal value,,30080,35715,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2012,31567,,Number of deaths,Normal value,,28780,34672,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2013,30409,,Number of deaths,Normal value,,27464,33668,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2014,29370,,Number of deaths,Normal value,,26194,32790,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2015,28375,,Number of deaths,Normal value,,24879,32016,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2016,27452,,Number of deaths,Normal value,,23614,31245,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2017,26633,,Number of deaths,Normal value,,22525,30694,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2018,25852,,Number of deaths,Normal value,,21424,30395,,,,UN_IGME,,,,,,Total
Afghanistan,Infant deaths,Female,2019,25080,,Number of deaths,Normal value,,20310,30231,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1970,77894,,Number of deaths,Normal value,,68761,88749,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1971,78249,,Number of deaths,Normal value,,69210,89465,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1972,78674,,Number of deaths,Normal value,,69514,89817,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1973,78862,,Number of deaths,Normal value,,69800,90034,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1974,78939,,Number of deaths,Normal value,,69987,90077,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1975,78847,,Number of deaths,Normal value,,69923,89874,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1976,78448,,Number of deaths,Normal value,,69700,89213,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1977,77624,,Number of deaths,Normal value,,69102,88055,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1978,76533,,Number of deaths,Normal value,,68188,86720,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1979,75012,,Number of deaths,Normal value,,66905,84931,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1980,73162,,Number of deaths,Normal value,,65306,82778,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1981,70887,,Number of deaths,Normal value,,63382,80183,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1982,68257,,Number of deaths,Normal value,,61247,77158,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1983,65506,,Number of deaths,Normal value,,58906,73900,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1984,62691,,Number of deaths,Normal value,,56499,70530,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1985,59924,,Number of deaths,Normal value,,54125,67153,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1986,57477,,Number of deaths,Normal value,,51985,64098,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1987,55370,,Number of deaths,Normal value,,50250,61446,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1988,53707,,Number of deaths,Normal value,,48905,59317,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1989,52595,,Number of deaths,Normal value,,47959,57783,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1990,52015,,Number of deaths,Normal value,,47594,56910,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1991,51971,,Number of deaths,Normal value,,47667,56667,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1992,52415,,Number of deaths,Normal value,,48167,56942,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1993,53145,,Number of deaths,Normal value,,48918,57671,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1994,54121,,Number of deaths,Normal value,,49839,58653,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1995,55234,,Number of deaths,Normal value,,50985,59740,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1996,56248,,Number of deaths,Normal value,,51954,60787,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1997,57183,,Number of deaths,Normal value,,52945,61693,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1998,57905,,Number of deaths,Normal value,,53666,62498,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,1999,58395,,Number of deaths,Normal value,,54165,63016,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2000,58566,,Number of deaths,Normal value,,54355,63240,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2001,58413,,Number of deaths,Normal value,,54225,63079,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2002,57939,,Number of deaths,Normal value,,53837,62704,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2003,57185,,Number of deaths,Normal value,,53177,61894,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2004,56259,,Number of deaths,Normal value,,52275,60831,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2005,55119,,Number of deaths,Normal value,,51164,59588,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2006,53774,,Number of deaths,Normal value,,49899,58163,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2007,52288,,Number of deaths,Normal value,,48456,56612,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2008,50622,,Number of deaths,Normal value,,46823,54999,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2009,48876,,Number of deaths,Normal value,,45024,53345,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2010,47092,,Number of deaths,Normal value,,43049,51629,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2011,45243,,Number of deaths,Normal value,,41080,49934,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2012,43363,,Number of deaths,Normal value,,39012,48225,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2013,41517,,Number of deaths,Normal value,,36923,46610,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2014,39806,,Number of deaths,Normal value,,34816,45091,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2015,38170,,Number of deaths,Normal value,,32784,43827,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2016,36672,,Number of deaths,Normal value,,30897,42692,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2017,35308,,Number of deaths,Normal value,,29140,41792,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2018,34070,,Number of deaths,Normal value,,27534,41161,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five deaths,Female,2019,32883,,Number of deaths,Normal value,,25927,40801,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1970,26562,,Number of deaths,Normal value,,23372,30181,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1971,26671,,Number of deaths,Normal value,,23484,30380,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1972,26856,,Number of deaths,Normal value,,23608,30582,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1973,26926,,Number of deaths,Normal value,,23718,30723,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1974,26997,,Number of deaths,Normal value,,23812,30789,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1975,27079,,Number of deaths,Normal value,,23880,30804,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1976,27019,,Number of deaths,Normal value,,23892,30719,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1977,26852,,Number of deaths,Normal value,,23787,30572,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1978,26682,,Number of deaths,Normal value,,23597,30327,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1979,26289,,Number of deaths,Normal value,,23295,29891,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1980,25833,,Number of deaths,Normal value,,22838,29333,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1981,25196,,Number of deaths,Normal value,,22286,28616,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1982,24430,,Number of deaths,Normal value,,21623,27741,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1983,23550,,Number of deaths,Normal value,,20832,26702,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1984,22544,,Number of deaths,Normal value,,19977,25591,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1985,21466,,Number of deaths,Normal value,,19088,24319,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1986,20454,,Number of deaths,Normal value,,18172,23078,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1987,19429,,Number of deaths,Normal value,,17318,21820,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1988,18492,,Number of deaths,Normal value,,16539,20690,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1989,17756,,Number of deaths,Normal value,,15878,19756,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1990,17160,,Number of deaths,Normal value,,15333,19029,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1991,16712,,Number of deaths,Normal value,,14974,18538,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1992,16474,,Number of deaths,Normal value,,14762,18256,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1993,16394,,Number of deaths,Normal value,,14738,18160,,,,UN_IGME,,,,,,Total
Afghanistan,Child deaths (aged 1-4 years),Female,1994,16455,,Number of deaths,Normal value,,14834,18214,,,,UN_IGME,,,,,,Total
